Cbc0010I After 152800 nodes, 13129 on tree, 391 best solution, best possible 122.01497 (85803.56 seconds)
Cbc0010I After 152900 nodes, 13126 on tree, 391 best solution, best possible 122.01497 (85885.70 seconds)
Cbc0010I After 153000 nodes, 13125 on tree, 391 best solution, best possible 122.01497 (85968.21 seconds)
Cbc0010I After 153100 nodes, 13131 on tree, 391 best solution, best possible 122.01497 (86049.01 seconds)
Cbc0010I After 153200 nodes, 13127 on tree, 391 best solution, best possible 122.01497 (86080.12 seconds)
Cbc0010I After 153300 nodes, 13120 on tree, 391 best solution, best possible 122.01497 (86123.27 seconds)
Cbc0010I After 153400 nodes, 13119 on tree, 391 best solution, best possible 122.01497 (86181.41 seconds)
Cbc0010I After 153500 nodes, 13118 on tree, 391 best solution, best possible 122.01497 (86211.36 seconds)
Cbc0010I After 153600 nodes, 13118 on tree, 391 best solution, best possible 122.01497 (86233.08 seconds)
Cbc0010I After 153700 nodes, 13115 on tree, 391 best solution, best possible 122.01497 (86265.22 seconds)
Cbc0010I After 153800 nodes, 13113 on tree, 391 best solution, best possible 122.01497 (86302.30 seconds)
Cbc0010I After 153900 nodes, 13117 on tree, 391 best solution, best possible 122.01497 (86351.52 seconds)
Cbc0010I After 154000 nodes, 13116 on tree, 391 best solution, best possible 122.01497 (86414.46 seconds)
Cbc0010I After 154100 nodes, 13113 on tree, 391 best solution, best possible 122.01497 (86460.19 seconds)
Cbc0010I After 154200 nodes, 13114 on tree, 391 best solution, best possible 122.01497 (86500.39 seconds)
Cbc0010I After 154300 nodes, 13121 on tree, 391 best solution, best possible 122.01497 (86540.81 seconds)
Cbc0010I After 154400 nodes, 13123 on tree, 391 best solution, best possible 122.01497 (86574.17 seconds)
Cbc0010I After 154500 nodes, 13119 on tree, 391 best solution, best possible 122.01497 (86634.48 seconds)
Cbc0010I After 154600 nodes, 13122 on tree, 391 best solution, best possible 122.01497 (86829.94 seconds)
Cbc0010I After 154700 nodes, 13119 on tree, 391 best solution, best possible 122.01497 (87074.26 seconds)
Cbc0010I After 154800 nodes, 13112 on tree, 391 best solution, best possible 122.01497 (87297.61 seconds)
Cbc0010I After 154900 nodes, 13125 on tree, 391 best solution, best possible 122.01497 (87440.44 seconds)
Cbc0010I After 155000 nodes, 13112 on tree, 391 best solution, best possible 122.01497 (87589.00 seconds)
Cbc0010I After 155100 nodes, 13115 on tree, 391 best solution, best possible 122.01497 (87680.97 seconds)
Cbc0010I After 155200 nodes, 13118 on tree, 391 best solution, best possible 122.01497 (87714.62 seconds)
Cbc0010I After 155300 nodes, 13115 on tree, 391 best solution, best possible 122.01497 (87749.01 seconds)
Cbc0010I After 155400 nodes, 13116 on tree, 391 best solution, best possible 122.01497 (87795.08 seconds)
Cbc0010I After 155500 nodes, 13117 on tree, 391 best solution, best possible 122.01497 (87833.96 seconds)
Cbc0010I After 155600 nodes, 13121 on tree, 391 best solution, best possible 122.01497 (87854.60 seconds)
Cbc0010I After 155700 nodes, 13122 on tree, 391 best solution, best possible 122.01497 (87889.83 seconds)
Cbc0010I After 155800 nodes, 13123 on tree, 391 best solution, best possible 122.01497 (87920.59 seconds)
Cbc0010I After 155900 nodes, 13121 on tree, 391 best solution, best possible 122.01497 (87960.25 seconds)
Cbc0010I After 156000 nodes, 13118 on tree, 391 best solution, best possible 122.01497 (87998.68 seconds)
Cbc0010I After 156100 nodes, 13116 on tree, 391 best solution, best possible 122.01497 (88033.10 seconds)
Cbc0010I After 156200 nodes, 13109 on tree, 391 best solution, best possible 122.01497 (88110.53 seconds)
Cbc0010I After 156300 nodes, 13112 on tree, 391 best solution, best possible 122.01497 (88187.06 seconds)
Cbc0010I After 156400 nodes, 13112 on tree, 391 best solution, best possible 122.01497 (88263.88 seconds)
Cbc0010I After 156500 nodes, 13106 on tree, 391 best solution, best possible 122.01497 (88327.27 seconds)
Cbc0010I After 156600 nodes, 13106 on tree, 391 best solution, best possible 122.01497 (88442.24 seconds)
Cbc0010I After 156700 nodes, 13111 on tree, 391 best solution, best possible 122.01497 (88570.48 seconds)
Cbc0010I After 156800 nodes, 13110 on tree, 391 best solution, best possible 122.01497 (88659.46 seconds)
Cbc0010I After 156900 nodes, 13109 on tree, 391 best solution, best possible 122.01497 (88709.65 seconds)
Cbc0010I After 157000 nodes, 13111 on tree, 391 best solution, best possible 122.01497 (88726.98 seconds)
Cbc0010I After 157100 nodes, 13113 on tree, 391 best solution, best possible 122.01497 (88745.37 seconds)
Cbc0010I After 157200 nodes, 13103 on tree, 391 best solution, best possible 122.01497 (88763.35 seconds)
Cbc0010I After 157300 nodes, 13113 on tree, 391 best solution, best possible 122.01497 (88785.08 seconds)
Cbc0010I After 157400 nodes, 13109 on tree, 391 best solution, best possible 122.01497 (88800.90 seconds)
Cbc0010I After 157500 nodes, 13119 on tree, 391 best solution, best possible 122.01497 (88825.81 seconds)
Cbc0010I After 157600 nodes, 13124 on tree, 391 best solution, best possible 122.01497 (88844.98 seconds)
Cbc0010I After 157700 nodes, 13112 on tree, 391 best solution, best possible 122.01497 (88860.93 seconds)
Cbc0010I After 157800 nodes, 13117 on tree, 391 best solution, best possible 122.01497 (88881.48 seconds)
Cbc0010I After 157900 nodes, 13109 on tree, 391 best solution, best possible 122.01497 (88901.02 seconds)
Cbc0010I After 158000 nodes, 13116 on tree, 391 best solution, best possible 122.01497 (88925.77 seconds)
Cbc0010I After 158100 nodes, 13111 on tree, 391 best solution, best possible 122.01497 (88940.32 seconds)
Cbc0010I After 158200 nodes, 13112 on tree, 391 best solution, best possible 122.01497 (88956.12 seconds)
Cbc0010I After 158300 nodes, 13104 on tree, 391 best solution, best possible 122.01497 (88971.91 seconds)
Cbc0010I After 158400 nodes, 13118 on tree, 391 best solution, best possible 122.01497 (89001.79 seconds)
Cbc0010I After 158500 nodes, 13118 on tree, 391 best solution, best possible 122.01497 (89020.72 seconds)
Cbc0010I After 158600 nodes, 13113 on tree, 391 best solution, best possible 122.01497 (89036.36 seconds)
Cbc0010I After 158700 nodes, 13114 on tree, 391 best solution, best possible 122.01497 (89053.58 seconds)
Cbc0010I After 158800 nodes, 13110 on tree, 391 best solution, best possible 122.01497 (89078.20 seconds)
Cbc0010I After 158900 nodes, 13132 on tree, 391 best solution, best possible 122.01497 (89095.66 seconds)
Cbc0010I After 159000 nodes, 13119 on tree, 391 best solution, best possible 122.01497 (89105.27 seconds)
Cbc0010I After 159100 nodes, 13118 on tree, 391 best solution, best possible 122.01497 (89119.28 seconds)
Cbc0010I After 159200 nodes, 13116 on tree, 391 best solution, best possible 122.01497 (89141.24 seconds)
Cbc0010I After 159300 nodes, 13118 on tree, 391 best solution, best possible 122.01497 (89162.51 seconds)
Cbc0010I After 159400 nodes, 13115 on tree, 391 best solution, best possible 122.01497 (89173.72 seconds)
Cbc0010I After 159500 nodes, 13119 on tree, 391 best solution, best possible 122.01497 (89191.65 seconds)
Cbc0010I After 159600 nodes, 13113 on tree, 391 best solution, best possible 122.01497 (89202.50 seconds)
Cbc0010I After 159700 nodes, 13108 on tree, 391 best solution, best possible 122.01497 (89228.41 seconds)
Cbc0010I After 159800 nodes, 13108 on tree, 391 best solution, best possible 122.01497 (89253.32 seconds)
Cbc0010I After 159900 nodes, 13122 on tree, 391 best solution, best possible 122.01497 (89270.25 seconds)
Cbc0010I After 160000 nodes, 13104 on tree, 391 best solution, best possible 122.01497 (89285.03 seconds)
Cbc0010I After 160100 nodes, 13112 on tree, 391 best solution, best possible 122.01497 (89301.59 seconds)
Cbc0010I After 160200 nodes, 13121 on tree, 391 best solution, best possible 122.01497 (89315.47 seconds)
Cbc0010I After 160300 nodes, 13110 on tree, 391 best solution, best possible 122.01497 (89333.77 seconds)
Cbc0010I After 160400 nodes, 13109 on tree, 391 best solution, best possible 122.01497 (89353.29 seconds)
Cbc0010I After 160500 nodes, 13109 on tree, 391 best solution, best possible 122.01497 (89369.94 seconds)
Cbc0010I After 160600 nodes, 13116 on tree, 391 best solution, best possible 122.01497 (89394.93 seconds)
Cbc0010I After 160700 nodes, 13109 on tree, 391 best solution, best possible 122.01497 (89422.52 seconds)
Cbc0010I After 160800 nodes, 13120 on tree, 391 best solution, best possible 122.01497 (89443.33 seconds)
Cbc0010I After 160900 nodes, 13115 on tree, 391 best solution, best possible 122.01497 (89454.24 seconds)
Cbc0010I After 161000 nodes, 13109 on tree, 391 best solution, best possible 122.01497 (89470.54 seconds)
Cbc0010I After 161100 nodes, 13115 on tree, 391 best solution, best possible 122.01497 (89490.72 seconds)
Cbc0010I After 161200 nodes, 13122 on tree, 391 best solution, best possible 122.01497 (89507.55 seconds)
Cbc0010I After 161300 nodes, 13106 on tree, 391 best solution, best possible 122.01497 (89522.76 seconds)
Cbc0010I After 161400 nodes, 13111 on tree, 391 best solution, best possible 122.01497 (89539.15 seconds)
Cbc0010I After 161500 nodes, 13119 on tree, 391 best solution, best possible 122.01497 (89564.05 seconds)
Cbc0010I After 161600 nodes, 13113 on tree, 391 best solution, best possible 122.01497 (89599.31 seconds)
Cbc0010I After 161700 nodes, 13112 on tree, 391 best solution, best possible 122.01497 (89631.95 seconds)
Cbc0010I After 161800 nodes, 13109 on tree, 391 best solution, best possible 122.01497 (89673.30 seconds)
Cbc0010I After 161900 nodes, 13107 on tree, 391 best solution, best possible 122.01497 (89725.31 seconds)
Cbc0010I After 162000 nodes, 13106 on tree, 391 best solution, best possible 122.01497 (89762.41 seconds)
Cbc0010I After 162100 nodes, 13115 on tree, 391 best solution, best possible 122.01497 (89810.73 seconds)
Cbc0010I After 162200 nodes, 13114 on tree, 391 best solution, best possible 122.01497 (89878.29 seconds)
Cbc0010I After 162300 nodes, 13111 on tree, 391 best solution, best possible 122.01497 (89916.21 seconds)
Cbc0010I After 162400 nodes, 13106 on tree, 391 best solution, best possible 122.01497 (89988.51 seconds)
Cbc0010I After 162500 nodes, 13105 on tree, 391 best solution, best possible 122.01497 (90016.38 seconds)
Cbc0010I After 162600 nodes, 13099 on tree, 391 best solution, best possible 122.01497 (90050.17 seconds)
Cbc0010I After 162700 nodes, 13106 on tree, 391 best solution, best possible 122.01497 (90081.75 seconds)
Cbc0010I After 162800 nodes, 13100 on tree, 391 best solution, best possible 122.01497 (90102.09 seconds)
Cbc0010I After 162900 nodes, 13103 on tree, 391 best solution, best possible 122.01497 (90144.18 seconds)
Cbc0010I After 163000 nodes, 13102 on tree, 391 best solution, best possible 122.01497 (90165.38 seconds)
Cbc0010I After 163100 nodes, 13101 on tree, 391 best solution, best possible 122.01497 (90184.56 seconds)
Cbc0010I After 163200 nodes, 13107 on tree, 391 best solution, best possible 122.01497 (90202.40 seconds)
Cbc0010I After 163300 nodes, 13098 on tree, 391 best solution, best possible 122.01497 (90217.21 seconds)
Cbc0010I After 163400 nodes, 13099 on tree, 391 best solution, best possible 122.01497 (90232.13 seconds)
Cbc0010I After 163500 nodes, 13100 on tree, 391 best solution, best possible 122.01497 (90278.56 seconds)
Cbc0010I After 163600 nodes, 13096 on tree, 391 best solution, best possible 122.01497 (90326.35 seconds)
Cbc0010I After 163700 nodes, 13102 on tree, 391 best solution, best possible 122.01497 (90355.77 seconds)
Cbc0010I After 163800 nodes, 13100 on tree, 391 best solution, best possible 122.01497 (90434.49 seconds)
Cbc0010I After 163900 nodes, 13094 on tree, 391 best solution, best possible 122.01497 (90479.55 seconds)
Cbc0010I After 164000 nodes, 13092 on tree, 391 best solution, best possible 122.01497 (90529.97 seconds)
^CTraceback (most recent call last):
  File "/Users/giorgiobianchini/Desktop/UNIVERSITA/4° ANNO/I semestre/Ricerca operativa/Progetto/msstp_exact.py", line 177, in <module>
    solve_msstp_exact("data/extracted_tsp/gr17.tsp",
    ~~~~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
                     time_limit_sec=None,
                     ^^^^^^^^^^^^^^^^^^^^
                     output_file="risultati_gr17_ottimo.txt")
                     ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/Users/giorgiobianchini/Desktop/UNIVERSITA/4° ANNO/I semestre/Ricerca operativa/Progetto/msstp_exact.py", line 103, in solve_msstp_exact
    status = prob.solve(solver)
  File "/Users/giorgiobianchini/Desktop/UNIVERSITA/4° ANNO/I semestre/Ricerca operativa/Progetto/venv/lib/python3.13/site-packages/pulp/pulp.py", line 2407, in solve
    status = solver.actualSolve(self, **kwargs)
  File "/Users/giorgiobianchini/Desktop/UNIVERSITA/4° ANNO/I semestre/Ricerca operativa/Progetto/venv/lib/python3.13/site-packages/pulp/apis/coin_api.py", line 406, in actualSolve
    return super().actualSolve(lp, **kwargs)
           ~~~~~~~~~~~~~~~~~~~^^^^^^^^^^^^^^
  File "/Users/giorgiobianchini/Desktop/UNIVERSITA/4° ANNO/I semestre/Ricerca operativa/Progetto/venv/lib/python3.13/site-packages/pulp/apis/coin_api.py", line 153, in actualSolve
    return self.solve_CBC(lp, **kwargs)
           ~~~~~~~~~~~~~~^^^^^^^^^^^^^^
  File "/Users/giorgiobianchini/Desktop/UNIVERSITA/4° ANNO/I semestre/Ricerca operativa/Progetto/venv/lib/python3.13/site-packages/pulp/apis/coin_api.py", line 231, in solve_CBC
    if cbc.wait() != 0:
       ~~~~~~~~^^
  File "/opt/homebrew/Cellar/python@3.13/3.13.7/Frameworks/Python.framework/Versions/3.13/lib/python3.13/subprocess.py", line 1280, in wait
    return self._wait(timeout=timeout)
           ~~~~~~~~~~^^^^^^^^^^^^^^^^^
  File "/opt/homebrew/Cellar/python@3.13/3.13.7/Frameworks/Python.framework/Versions/3.13/lib/python3.13/subprocess.py", line 2066, in _wait
    (pid, sts) = self._try_wait(0)
                 ~~~~~~~~~~~~~~^^^
  File "/opt/homebrew/Cellar/python@3.13/3.13.7/Frameworks/Python.framework/Versions/3.13/lib/python3.13/subprocess.py", line 2024, in _try_wait
    (pid, sts) = os.waitpid(self.pid, wait_flags)
                 ~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^
KeyboardInterrupt

(venv) giorgiobianchini@Mac Progetto % Cbc0027I Exiting on user event
Cbc0005I Partial search - best objective 391 (best possible 122.01497), took 524620116 iterations and 164032 nodes (90543.00 seconds)
Cbc0032I Strong branching done 123676 times (12137122 iterations), fathomed 561 nodes and fixed 868 variables
Cbc0035I Maximum depth 102, 22986 variables fixed on reduced cost
Cuts at root node changed objective from 55.9372 to 55.9372
Probing was tried 1 times and created 0 cuts of which 0 were active after adding rounds of cuts (0.007 seconds)
Gomory was tried 1 times and created 0 cuts of which 0 were active after adding rounds of cuts (0.005 seconds)
Knapsack was tried 1 times and created 0 cuts of which 0 were active after adding rounds of cuts (0.014 seconds)
Clique was tried 1 times and created 0 cuts of which 0 were active after adding rounds of cuts (0.000 seconds)
MixedIntegerRounding2 was tried 1 times and created 0 cuts of which 0 were active after adding rounds of cuts (0.005 seconds)
FlowCover was tried 1 times and created 0 cuts of which 0 were active after adding rounds of cuts (0.019 seconds)
TwoMirCuts was tried 1 times and created 0 cuts of which 0 were active after adding rounds of cuts (0.022 seconds)
ZeroHalf was tried 1 times and created 0 cuts of which 0 were active after adding rounds of cuts (0.032 seconds)

Result - User ctrl-cuser ctrl-c

Objective value:                391.00000000
Lower bound:                    122.015
Gap:                            2.20
Enumerated nodes:               164032
Total iterations:               524620116
Time (CPU seconds):             90318.26
Time (Wallclock seconds):       90545.34

Option for printingOptions changed from normal to all
Total time (CPU seconds):       90318.34   (Wallclock seconds):       90545.43

(venv) giorgiobianchini@Mac Progetto % 
